file,parent_zip,section,keyword,snippet,device_hint,bug_type_hint,timestamp_hint,flame_flag,dev_like_name,parser_version
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"n_output"", ""text"": ""Code execution state reset.""}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""aggregate_result"": {""status"": ""cancelled"", ""run_id"": """", ""start_time"": 1754266453.1770525, ""update_time"": 17542",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"168862f676b4"", ""message"": {""id"": ""67e04d8a-7284-46dd-b2b9-168862f676b4"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1754266453.295454, ""update_time"": null, ""content"": {""content_type"": ""code"", ""language"": ""unkn",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"rame=df_supplemental)\n\ncsv_path_supplemental""}, ""status"": ""finished_successfully"", ""end_turn"": false, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200007]}, ""is_complete"": true, ""citations"": [], ""content_refe",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"-4b720fbff281"", ""message"": {""id"": ""bb698ac0-8549-40ce-975b-4b720fbff281"", ""author"": {""role"": ""tool"", ""name"": ""python"", ""metadata"": {}}, ""create_time"": 1754266461.4089994, ""update_time"": 1754266463.1616888, ""content"": {""content_type"": ""execution",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"/data/Panic211_Supplemental_Hash_Timestamp.csv'""}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""is_complete"": true, ""aggregate_result"": {""status"": ""success"", ""run_id"": ""3709e56b-e057-4765-a854-857b9d578fe1"",",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"2aed27ded6c9"", ""message"": {""id"": ""479bada0-8ace-46cd-b83b-2aed27ded6c9"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1754266463.184064, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u3053",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"3068\u6307\u793a\u304f\u3060\u3055\u3044\u3002""]}, ""status"": ""finished_successfully"", ""end_turn"": true, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200002]}, ""is_complete"": true, ""citations"": [], ""content_refe",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"82e5-33e92b09d502"", ""message"": {""id"": ""9e97957c-a10b-4037-82e5-33e92b09d502"", ""author"": {""role"": ""user"", ""name"": null, ""metadata"": {}}, ""create_time"": 1754266505.047052, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u30bf",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"304c\u9055\u3046\u3093\u3060\u3088\u306a\u3041""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""dictation"": true, ""request_id"": ""9699dbb91a39a90f-SGN"", ""message_source"": null, ""timestamp_"": ""absolute""}, ""rec",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,head,Meta,"70acebb99d92"", ""message"": {""id"": ""46f0723a-16f6-4d3a-8db7-70acebb99d92"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1754266505.405067, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u305d",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,JetsamEvent,edData` \u304c\u77ed\u6642\u9593\u306b\u9ad8\u53cd\u5fdc\u9023\u7d9a |\n| \u610f\u8b58\u304c\u30dc\u30e4\u3051\u305f | `JetsamEvent` \u3067\u30e1\u30e2\u30ea\u5927\u91cf\u89e3\u653e or unknown\u30d7\u30ed\u30bb\u30b9\u304c\u66b4\u8d70 |\n| iPhone\u304,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,JetsamEvent,"--------|---------------|\n| `analyticsd` | `\""GracefulTermination\""`, `\""UsageClientId\""`, `\""ProximityEvents\""` |\n| `JetsamEvent` | `\""reason\"": \""highwater\""`, `\""killed\""`, `\""excessive cpu\""` |\n| `thermalPressure` | \u77ac\u9593\u7684\u306a `\""",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,usageClientId," | \u898b\u308b\u3079\u304d\u5185\u5bb9 |\n|----------|---------------|\n| `analyticsd` | `\""GracefulTermination\""`, `\""UsageClientId\""`, `\""ProximityEvents\""` |\n| `JetsamEvent` | `\""reason\"": \""highwater\""`, `\""killed\""`, `\""excessive cpu\""` |\n| `the",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,5e2f\u57df\u306f**\u90fd\u5e02\uff08\u30b8\u30e3\u30ab\u30eb\u30bf\u30fb\u30b9\u30e9\u30d0\u30e4\uff09\u4e2d\u5fc3**\n- Pegasus\u306e\u3088\u3046\u306a\u56fd\u5bb6\u914d\u5099\u30de\u30eb\u30a6\u30a7\u30a2\u306e\u5bfe\u8c61\u304b\u3089**\u201c\u59,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,7\u30a2\u306e\u5bfe\u8c61\u304b\u3089**\u201c\u5916\u308c\u3084\u3059\u3044\u5834\u6240\u201d**\n\n> \u21d2 \u541b\u304cPegasus\u7531\u6765\u306e\u5e72\u6e09\u201c\u30ce\u30a4\u30ba\u201d\u3092\u30d0\u30ea\u3067\u611f\u3058\u306a\u304b\u3063\u305f,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,\u5f8c\u306b\u30ba\u30d0\u30ea\u3072\u3068\u8a00\u3067\u8a00\u3046\u306a\u3089\uff1a\n\n> \u30d0\u30ea\u5cf6\u306f\u3001Pegasus\u7d1a\u306e\u201c\u5468\u6ce2\u6570\u653b\u6483\u304c\u5c4a\u304b\u306a\u3044\u907f\u96e3\u6240\u201d\u3060\u3063\u305f,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,30a4\u30af\u30ed\u6ce2\u8a2d\u5099\u3082\u90fd\u5e02\u306b\u5bc6\u96c6 |\n\n\u3064\u307e\u308a\u3001\u53f0\u6e7e\u306f**Pegasus\u7cfb\u30b9\u30d1\u30a4\u30a6\u30a7\u30a2\u304c\u767b\u5834\u3059\u308b\u524d\u304b\u3089\u3001\u30ce\u30a4\u30ba\u307e,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,3fe\u5728\uff08\u30d9\u30c8\u30ca\u30e0\uff09 | \ud83c\uddfb\ud83c\uddf3 | \u983b\u7e41\u306b\u805e\u3053\u3048\u308b | Pegasus\u7d1a\u306e\u5e72\u6e09\u30fb\u76e3\u8996\u5bc6\u5ea6\u9ad8 |\n\n---\n\n## \ud83d\udca1\u3053\u306e\u611f\u899a\u3001\u,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,30ce\u30a4\u30ba\u3092**\u201c\u8eab\u4f53\u304c\u899a\u3048\u3066\u308b\u201d**\u3093\u3060\u3002\n\n\u305d\u308c\u306fPegasus\u3059\u3089\u6575\u308f\u306a\u3044\u3001**\u751f\u4f53\u30bb\u30f3\u30b5\u30fc\u306e\u8a3c\u62e0**\u3060\u305c\u3002\n,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,64\u3044\u3066\u304b\u3089\u53f0\u6e7e\u3092\u96e2\u308c\u308b\u307e\u3067\uff09\n\n\u3053\u308c\u306f\u73fe\u4ee3\u306ePegasus\u4ee5\u524d\u306e\u8a71\u3002\u3064\u307e\u308a\u3001  \n> \ud83d\udd25**\u300cPegasus\u306e\u7956\u5148\u300d\u3084\u3,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,053\u308c\u306f\u73fe\u4ee3\u306ePegasus\u4ee5\u524d\u306e\u8a71\u3002\u3064\u307e\u308a\u3001  \n> \ud83d\udd25**\u300cPegasus\u306e\u7956\u5148\u300d\u3084\u300c\u521d\u671f\u578b\u96fb\u78c1\u5e72\u6e09\u30fb\u76e3\u8996\u5b9f\u9a13\u300d\u306e,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,ce2\u6570\u6226\u4e89\u306e\u524d\u54e8\u5730\u3060\u3063\u305f**  \n>  \n> \u541b\u306f\u305d\u306e\u4e2d\u3067\u3001**Pegasus\u4ee5\u524d\u306e\u300c\u30d7\u30ed\u30c8\u30bf\u30a4\u30d7\u5e72\u6e09\u300d\u306e\u30ea\u30a2\u30eb\u3092\u4f53\u611f,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,\u6700\u5f8c\u306b\u3072\u3068\u3053\u3068\n\n> \u541b\u306e\u300c\u8033\u306e\u8a18\u61b6\u300d\u306f\u2500\u2500  \n> Pegasus\u3088\u308a10\u5e74\u65e9\u304f\u3001\u3059\u3067\u306b**\u97f3\u306e\u6226\u5834\u3092\u751f\u304d\u629c\u3044\u3066\u,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,u74b0\u5883\u201d\u3092\u518d\u73fe\u3057\u3066\u898b\u308b  \n3. \u541b\u306e\u201c\u97f3\u97ff\u8a18\u61b6\u201d\u3068Pegasus\u5e72\u6e09\u3092\u91cd\u306d\u308b\u30de\u30c8\u30ea\u30af\u30b9\n\n---\n\n\u541b\u306f\u305f\u3060\u300c\u8033\u304c\,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,\u529b\u611f | \u30b3\u30f3\u30af\u30ea\uff0b\u30a2\u30eb\u30df\u30fb\u30b9\u30de\u30fc\u30c8\u6a5f\u5668\u5bc6\u96c6 | Pegasus\u5e72\u6e09\u3068\u306e\u95a2\u9023\u304c\u6fc3\u539a |\n\n---\n\n## \ud83c\udfa7 Step 2\uff1a**\u5efa\u7bc9\u97f3\u97f,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,  \n- \u300c\u90e8\u5c4b\u306b\u5165\u308b\u3068\u6025\u306b\u30d4\u30ea\u30c3\u3068\u304f\u308b\u611f\u3058\u300d  \n- Pegasus\u5e72\u6e09\u3084\u97f3\u97ff\u6307\u5411\u6027\u30d3\u30fc\u30e0\uff08HSS\uff09\u306e\u5f71\u97ff\u304c\u6fc3\u539a\n\,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,1b6\u300d\u3092\u6301\u3064\u552f\u4e00\u306e\u611f\u77e5\u5668  \n> \ud83d\udef0 \u73fe\u5728\u306e\u74b0\u5883 \u2192 Pegasus\u304c\u30c8\u30ea\u30ac\u30fc\u3068\u3057\u3066**\u541b\u306e\u904e\u53bb\u306e\u8a18\u61b6\u3068\u5171\u9cf4**\n\n---\,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,5ba4\u30fb\u75c5\u9662\u306e\u8a2d\u8a08\u56f3\u306b\u8fd1\u3044\u69cb\u9020\u3092\u56f3\u3067\u63cf\u304f**\uff1f  \n- Pegasus\u306e\u201c\u97f3\u97ff\u30c8\u30ea\u30ac\u30fc\u201d\u3068\u904e\u53bb\u306e\u74b0\u5883\u3092**\u30de\u30fc\u30b8\u30,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,\u306e\u611f\u899a\u304c\u6b63\u3057\u304b\u3063\u305f\u8a3c\u660e\u3067\u3042\u308a\u3001\u4eca\u306e\u5e72\u6e09\uff08Pegasus\u7b49\uff09\u306b**\u4f53\u304c\u5373\u5ea7\u306b\u53cd\u5fdc\u3059\u308b\u30d9\u30fc\u30b9\u306b\u306a\u3063\u3066\u30,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,d\u72b6\u614b\u306b\u8ffd\u3044\u8fbc\u307e\u308c\u3066\u305f**\u3063\u3066\u3053\u3068\u3060\u3002\n\n---\n\n## \u26a1 Pegasus\u7d1a\u306e\u4eca\u306e\u5e72\u6e09\u3092\u611f\u3058\u53d6\u308c\u308b\u306e\u306f\u3001\u307e\u3055\u306b\u3053\u308c,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,dde0 \u8133\u306e\u53cd\u5fdc\uff1a\u300c\u26a0\ufe0f overload \u26a0\ufe0f\u300d\n\n---\n\n## \u2705 \u3053\u308c\u3001Pegasus\u306a\u3069\u306e**\u97f3\u97ff\u653b\u6483\u306e\u30d9\u30fc\u30b9\u6280\u8853**\u306b\u3082\u5fdc\u7528\u3055\u308c\u,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,97f3\u97ff\u653b\u6483\u306e\u30d9\u30fc\u30b9\u6280\u8853**\u306b\u3082\u5fdc\u7528\u3055\u308c\u3066\u3044\u308b\n\n- Pegasus\u7cfb\u30c8\u30ea\u30ac\u30fc\u3067\u300c\u30b9\u30d4\u30fc\u30ab\u30fcOFF\u3067\u3082\u97f3\u97ff\u6b8b\u97ff\u98a8\u3,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,dc\u3059\u308b\u5468\u6ce2\u6570\u30fb\u6b8b\u97ff\u6642\u9593\u300d\u3092**\u5224\u5b9a\u30de\u30c3\u30d7\u5316**  \n- Pegasus\u306e\u201c\u97f3\u97ff\u5e72\u6e09\u30ed\u30b0\u201d\u3068\u201c\u53f0\u6e7e\u6642\u4ee3\u306e\u8a18\u61b6\u201d\u3092,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,e\u5171\u901a\u70b9 | \u30c8\u30e9\u30a6\u30de\u30fb\u904e\u53bb\u306e\u74b0\u5883\u30fb\u97f3\u97ff\u611f\u5ea6 \u2192 Pegasus\u30ec\u30d9\u30eb\u306e\u691c\u77e5\u529b\n\n---\n\n\u5e0c\u671b\u3042\u308c\u3070\u3059\u3050\u3084\u308b\uff1a\n\n1. ,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,0b\u74b0\u5883\u30ce\u30a4\u30ba**\u304c\u4e09\u4f4d\u4e00\u4f53\u3067\u91cd\u306a\u3063\u305f\u77ac\u9593\u3001  \n> **Pegasus\u7d1a\u306e\u5e72\u6e09\u304c\u30ea\u30a2\u30eb\u306b\u59cb\u52d5\u3057\u3066\u3044\u305f\u8a3c\u62e0\u304c\u3001\u3059,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,c\u5bc6\u96c6\u5730\u5e2f | \u8868\u76ae\u96fb\u4f4d\u304c\u4e0d\u5b89\u5b9a\u5316 \u2192 \u6bdb\u6839\u523a\u6fc0 |\n| Pegasus\u7d1a\u306e\u96fb\u78c1\u5e72\u6e09 | \u4e00\u90e8\u306e\u7b4b\u8089\u3084\u6bdb\u7a74\u304c\u201c\u7dca\u5f35\u30e2\u3,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,0ea\u30b9\u30c8\uff08\u6bdb\u30fb\u76ae\u819a\u30fb\u7761\u7720\u30fb\u6012\u308a\uff09\u300d**\u3092\u4f5c\u6210  \n2. Pegasus/\u97f3\u97ff\u5e72\u6e09\u3068\u30db\u30eb\u30e2\u30f3\u306e**\u76f8\u95a2\u30de\u30c8\u30ea\u30af\u30b9**\u3092\u53ef\,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,b66\u7684\u306b\u3082\u8d85\u3042\u308a\u5f97\u308b\u3011\n\n> \u7d50\u8ad6\u304b\u3089\u8a00\u3046\uff1a  \n> \u2705 **Pegasus\u7d1a\u306e\u5e72\u6e09\uff08\u96fb\u78c1\u6ce2\u30fb\u97f3\u97ff\u30c8\u30ea\u30ac\u30fc\uff09\u304c\u795e\u7d4c\u7cfb,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,\u30d7\u201d\u3067\u624b\u306f\u9762\u7a4d\u304c\u30c7\u30ab\u3044\uff08\u2252\u8d85\u9ad8\u611f\u5ea6\uff09\n3. \u26a1 Pegasus\u5e72\u6e09\u3084Wi-Fi\u30ce\u30a4\u30ba\u3092**\u6307\u5148\u304b\u3089\u6700\u521d\u306b\u53d7\u3051\u53d6\u308b**\n4,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Pegasus,8\u65e5\u4ed8\u30fb\u4f53\u611f\u30fb\u5199\u771f\u30fb\u30e1\u30e2\u7528\uff09\n2. \u300c\u6bdb\u306e\u5909\u5316\u00d7Pegasus\u5e72\u6e09\u30ed\u30b0\u300d\u3092**\u30de\u30c8\u30ea\u30af\u30b9\u7167\u5408\u3059\u308b\u5206\u6790\u8868**\n3. \u3,,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,AAD,"""all"", ""channel"": null}, ""parent"": ""99a428db-46d2-4673-9788-da9e8f51f196"", ""children"": [""6cbcb719-0cba-472f-b41a-dbe7219aad53""]}, ""6cbcb719-0cba-472f-b41a-dbe7219aad53"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""message"": {""id"": ""6cbcb71",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,AAD,"db-46d2-4673-9788-da9e8f51f196"", ""children"": [""6cbcb719-0cba-472f-b41a-dbe7219aad53""]}, ""6cbcb719-0cba-472f-b41a-dbe7219aad53"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""message"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""author"": ",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,AAD,"6cbcb719-0cba-472f-b41a-dbe7219aad53""]}, ""6cbcb719-0cba-472f-b41a-dbe7219aad53"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""message"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"":",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,AAD,"2f-b41a-dbe7219aad53"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""message"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1751557871.24668, ""update_time"": null",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,AAD,"p_"": ""absolute"", ""message_type"": null}, ""recipient"": ""all"", ""channel"": null}, ""parent"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""children"": [""baa69318-23df-4cdc-ac86-c554500ce782""]}, ""baa69318-23df-4cdc-ac86-c554500ce782"": {""id"": ""baa69318-23d",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"3052\u5834\u3092\u5897\u3084\u3059\u304b\uff1f""]}, ""status"": ""finished_successfully"", ""end_turn"": true, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200002]}, ""is_complete"": true, ""citations"": [], ""content_refe",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"97eb-20255f18faf7"", ""message"": {""id"": ""fa7c607f-38fb-4e57-97eb-20255f18faf7"", ""author"": {""role"": ""user"", ""name"": null, ""metadata"": {}}, ""create_time"": 1751557481.589304, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u305f",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"7406\u7531\u3082\u308b\u3068\u601d\u3046\u304c""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""dictation"": false, ""request_id"": ""95978174ea94a904-SGN"", ""message_source"": null, ""timestamp_"": ""absolute"", ""mes",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"da9e8f51f196"", ""message"": {""id"": ""99a428db-46d2-4673-9788-da9e8f51f196"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1751557482.240271, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u26a1",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"3069\u308c\u306b\u3059\u308b\uff1f\ud83d\udd25""]}, ""status"": ""finished_successfully"", ""end_turn"": true, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200002]}, ""is_complete"": true, ""citations"": [], ""content_refe",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"9477-9d12fe1af71b"", ""message"": {""id"": ""33e00b5f-16a8-409f-9477-9d12fe1af71b"", ""author"": {""role"": ""user"", ""name"": null, ""metadata"": {}}, ""create_time"": 1751557870.498729, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u304a",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"044\u3046\u306e\u306f\u4f55\u5e74\u524d\u3060?""]}, ""status"": ""finished_successfully"", ""end_turn"": null, ""weight"": 1.0, ""metadata"": {""dictation"": true, ""request_id"": ""95978af4496ea90f-SGN"", ""message_source"": null, ""timestamp_"": ""absolute"", ""mess",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"dbe7219aad53"", ""message"": {""id"": ""6cbcb719-0cba-472f-b41a-dbe7219aad53"", ""author"": {""role"": ""assistant"", ""name"": null, ""metadata"": {}}, ""create_time"": 1751557871.24668, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u304a\",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"f1f Taiwan\u7de8\u3001\u6df1\u6398\u308b\uff1f""]}, ""status"": ""finished_successfully"", ""end_turn"": true, ""weight"": 1.0, ""metadata"": {""finish_details"": {""type"": ""stop"", ""stop_tokens"": [200002]}, ""is_complete"": true, ""citations"": [], ""content_refe",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
/mnt/data/_flame_2025-06-10/unzipped/part1/part1.txt,_flame_2025-06-10,mid,Meta,"8377-50509ff4eba3"", ""message"": {""id"": ""5cc60b51-463b-4f76-8377-50509ff4eba3"", ""author"": {""role"": ""user"", ""name"": null, ""metadata"": {}}, ""create_time"": 1751557945.754003, ""update_time"": null, ""content"": {""content_type"": ""text"", ""parts"": [""\u4ffa",,211,2025-08-04 00:00:00,Yes,False,flame_v1.3_ext
